xyzDMxyzCountry,xyzDMxyzRequestYear,xyzDPxyzsp_pop_totl,xyzDPxyzny_gnp_pcap_cd,xyzDPxyzny_gdp_mktp_kd_zg
BFA,1993,9.840075,350,3.4613849
BFA,1994,10.091256,270,1.3150073
BFA,1995,10.353263,250,5.7163739
BFA,1996,10.62121,240,11.014744
BFA,1997,10.897353,250,6.3168347
BFA,1998,11.201063,240,7.3077196
BFA,1999,11.533554,260,7.3952378
BFA,2000,11.882888,260,1.8884739
BFA,2001,12.249764,270,6.6134057
BFA,2002,12.632269,260,4.3529638
BFA,2003,13.030591,310,7.8024939
BFA,2004,13.445977,370,4.4784521
BFA,2005,13.876127,440,8.6618732
BFA,2006,14.316242,470,6.2531647
BFA,2007,14.757074,490,4.111379
BFA,2008,15.197915,550,5.7999917
BFA,2009,15.650022,590,2.9619509
BFA,2010,16.116845,630,8.4462816
BFA,2011,16.602651,660,6.6225626
BFA,2012,17.113732,710,6.4526724
BFA,2013,17.636408,750,5.7925848
BFA,2014,18.169842,740,4.3268456
BFA,2015,18.718019,680,3.9212288
BFA,2016,19.275498,660,5.9579767
BFA,2017,19.835858,650,6.2034894
BFA,2018,20.392723,730,6.6045691
BFA,2019,20.951639,750,5.6881151
BFA,2020,21.522626,750,1.9303249
BFA,2021,22.100683,830,6.9063417
BGD,1960,50.396429,,
BGD,1961,51.882769,,6.0581608
BGD,1962,53.461661,,5.453031
BGD,1963,55.094115,,-.45589429
BGD,1964,56.774465,,10.952789
BGD,1965,58.500159,,1.6062582
BGD,1966,60.265259,,2.566812
BGD,1967,62.104488,,-1.8758639
BGD,1968,63.995652,,9.489454
BGD,1969,65.866908,,1.2208579
BGD,1970,67.54186,,5.6198523
BGD,1971,68.376204,,-5.479483
BGD,1972,69.346705,,-13.973729
BGD,1973,71.144818,120,3.3256802
BGD,1974,72.947807,150,9.5919563
BGD,1975,74.700345,200,-4.0882141
BGD,1976,76.38008,190,5.6613612
BGD,1977,78.137788,160,2.6730561
BGD,1978,80.00755,160,7.0738377
BGD,1979,81.908151,180,4.8016346
BGD,1980,83.929765,220,.81914187
BGD,1981,86.154836,250,7.2339437
BGD,1982,88.555336,240,2.1343278
BGD,1983,91.045478,220,3.8810464
BGD,1984,93.534239,210,4.80331
BGD,1985,95.959099,210,3.3420147
BGD,1986,98.271746,230,4.1733826
BGD,1987,100.49026,260,3.7724019
BGD,1988,102.68883,280,2.4162569
BGD,1989,104.89367,290,2.8365821
BGD,1990,107.14765,300,5.6222582
BGD,1991,109.24283,310,3.4852278
BGD,1992,111.2721,320,5.4426855
BGD,1993,113.41876,320,4.7115617
BGD,1994,115.61489,320,3.8901264
BGD,1995,117.79334,330,5.1212779
BGD,1996,119.87687,360,4.5229192
BGD,1997,122.03923,390,4.4898965
BGD,1998,124.35047,410,5.1770269
BGD,1999,126.75482,420,4.6701564
BGD,2000,129.19333,430,5.2932947
BGD,2001,131.67048,430,5.0772878
BGD,2002,134.13983,430,3.8331239
BGD,2003,136.50321,460,4.7395674
BGD,2004,138.78973,500,5.2395329
BGD,2005,140.91259,540,6.5359449
BGD,2006,142.62883,570,6.671905
BGD,2007,144.13593,600,7.0585994
BGD,2008,145.42132,660,6.0137898
BGD,2009,146.70681,720,5.0451248
BGD,2010,148.39114,800,5.5717882
BGD,2011,150.21101,890,6.4643791
BGD,2012,152.09065,970,6.5214588
BGD,2013,154.03014,1030,6.0136057
BGD,2014,155.9613,1100,6.0610594
BGD,2015,157.83,1210,6.5526399
BGD,2016,159.78457,1410,7.1134782
BGD,2017,161.79396,1650,6.59025
BGD,2018,163.68396,2020,7.3194126
BGD,2019,165.51622,2210,7.8819152
BGD,2020,167.42095,2300,3.4480215
BGD,2021,169.35625,2570,6.9386751
BGR,1960,7.867374,,
BGR,1961,7.943118,,
BGR,1962,8.012946,,
BGR,1963,8.078145,,
BGR,1964,8.14434,,
BGR,1965,8.204168,,
BGR,1966,8.258057,,
BGR,1967,8.310226,,
BGR,1968,8.369603,,
BGR,1969,8.434172,,
BGR,1970,8.489574,,
BGR,1971,8.536395,,
BGR,1972,8.5762,,
BGR,1973,8.620967,,
BGR,1974,8.678745,,
BGR,1975,8.720742,,
BGR,1976,8.758599,,
BGR,1977,8.804183,,
BGR,1978,8.814032,,
BGR,1979,8.82594,,
BGR,1980,8.861535,,
BGR,1981,8.891117,,4.9001619
BGR,1982,8.917457,2360,2.3345656
BGR,1983,8.939738,2090,3.4303059
BGR,1984,8.960679,2010,3.3964436
BGR,1985,8.960547,1950,2.6834407
BGR,1986,8.958171,2190,4.207602
BGR,1987,8.971359,2720,6.0545138
BGR,1988,8.981446,3110,10.944692
BGR,1989,8.876972,2830,-3.2898821
BGR,1990,8.718289,2250,-9.1173771
BGR,1991,8.632367,1620,-8.4453552
BGR,1992,8.540164,1430,-7.272388
BGR,1993,8.472313,1250,-1.4802149
BGR,1994,8.443591,1240,1.8180113
BGR,1995,8.406067,1520,2.8612328
BGR,1996,8.362826,1590,5.2053941
BGR,1997,8.312068,1460,-14.115382
BGR,1998,8.256786,1440,3.7891206
BGR,1999,8.210624,1480,-8.3960907
BGR,2000,8.170172,1660,4.5872248
BGR,2001,8.009142,1770,3.8237034
BGR,2002,7.837161,1970,5.8719314
BGR,2003,7.775327,2370,5.2371552
BGR,2004,7.71686,3060,6.5104253
BGR,2005,7.658972,3800,7.0563489
BGR,2006,7.601022,4300,6.8025892
BGR,2007,7.545338,4820,6.6543868
BGR,2008,7.492561,6070,6.1295597
BGR,2009,7.444443,6680,-3.3471421
BGR,2010,7.395599,7010,1.5418014
BGR,2011,7.348328,7260,2.1012058
BGR,2012,7.305888,7490,.75493039
BGR,2013,7.265115,7590,-.56049397
BGR,2014,7.223938,7700,.96686903
BGR,2015,7.177991,7430,3.4280549
BGR,2016,7.127822,7400,3.0398253
BGR,2017,7.075947,7610,2.762171
BGR,2018,7.025037,8530,2.6847606
BGR,2019,6.975761,9500,4.0381422
BGR,2020,6.934015,9520,-3.9586146
BGR,2021,6.877743,11200,7.6346097
BHR,1960,.160691,,
BHR,1961,.16697,,
BHR,1962,.173359,,
BHR,1963,.179891,,
BHR,1964,.186587,,
BHR,1965,.193012,,
BHR,1966,.199019,,
BHR,1967,.204916,,
BHR,1968,.210801,,
BHR,1969,.216696,,
BHR,1970,.222555,,
BHR,1971,.230992,,
BHR,1972,.243143,,
BHR,1973,.256632,,
BHR,1974,.270627,,
BHR,1975,.285116,,
BHR,1976,.300044,,
BHR,1977,.315337,,
BHR,1978,.330912,,
BHR,1979,.346697,,
BHR,1980,.362595,,
BHR,1981,.37743,,-5.3166974
BHR,1982,.391017,8410,-7.5562177
BHR,1983,.404772,8970,6.3763768
BHR,1984,.419217,9040,5.003646
BHR,1985,.434375,7630,-4.7582685
BHR,1986,.450196,6960,1.1829939
BHR,1987,.466565,7410,10.399009
BHR,1988,.483337,7510,6.9999916
BHR,1989,.500349,7370,.36400714
BHR,1990,.517418,8690,4.4379972
BHR,1991,.535415,9330,11.229999
BHR,1992,.55447,9330,6.6899984
BHR,1993,.573755,9380,12.870007
BHR,1994,.593254,8970,-.25000148
BHR,1995,.612934,9550,3.9299915
BHR,1996,.632756,9870,4.1100061
BHR,1997,.652643,9400,3.0929998
BHR,1998,.672484,9190,4.7900028
BHR,1999,.692133,9080,4.299999
BHR,2000,.711442,10220,5.3000701
BHR,2001,.730257,10980,2.4909481
BHR,2002,.748324,11850,3.3485507
BHR,2003,.778256,12950,6.296442
BHR,2004,.833451,14510,6.9809606
BHR,2005,.901921,16310,6.7689979
BHR,2006,.970981,17660,6.4670001
BHR,2007,1.040532,19570,8.2939604
BHR,2008,1.110343,20940,6.2450108
BHR,2009,1.179453,18920,2.5398859
BHR,2010,1.213645,19390,4.3342992
BHR,2011,1.212077,19150,1.983515
BHR,2012,1.224939,23360,3.7281084
BHR,2013,1.261673,24790,5.4168398
BHR,2014,1.311134,24530,4.3503909
BHR,2015,1.362142,22740,2.4853786
BHR,2016,1.409661,21820,3.5581281
BHR,2017,1.456834,21790,4.2909498
BHR,2018,1.48734,23210,2.1111305
BHR,2019,1.494188,24420,2.1669647
BHR,2020,1.477469,22950,-4.935855
BHR,2021,1.463265,,2.2253512
BHS,1960,.1145,,
BHS,1961,.120216,,10.667097
BHS,1962,.126305,1490,10.451972
BHS,1963,.132639,1590,10.524055
BHS,1964,.138785,1700,10.501567
BHS,1965,.144849,1840,10.425596
BHS,1966,.151323,1980,9.0719287
BHS,1967,.158197,2150,9.5981139
BHS,1968,.165456,2350,8.4217636
BHS,1969,.172745,2630,8.9816626
BHS,1970,.179129,2760,-5.6496495
BHS,1971,.184435,2940,1.6265087
BHS,1972,.189181,3000,-3.4973359
BHS,1973,.193563,3510,7.5675688
BHS,1974,.197767,3590,-16.754229
BHS,1975,.201881,4340,-14.803126
BHS,1976,.206096,2920,5.185185
BHS,1977,.210534,3150,9.1549292
BHS,1978,.215016,3490,14.17952
BHS,1979,.219426,4880,26.139296
BHS,1980,.223752,5700,6.4952819
BHS,1981,.227956,5470,-9.2264051
BHS,1982,.232177,6030,6.6988978
BHS,1983,.236586,6320,3.5970519
BHS,1984,.241166,7340,14.171149
BHS,1985,.245935,8120,4.8291801
BHS,1986,.250804,8960,1.7970002
BHS,1987,.255618,10270,2.9845193
BHS,1988,.260452,11130,2.3097077
BHS,1989,.265493,11790,6.7273298
BHS,1990,.270679,11230,-1.5962491
BHS,1991,.276058,10710,-4.1817848
BHS,1992,.281973,10900,-3.825582
