xyzdmxyzcountry,xyzdmxyzyearrange,xyzdmxyzinterpolation,xyzdcxyzwelfaretype,xyzdcxyzdistribution,xyzdpxyzsi_spr_pcap_zg,xyzdcxyzpppyear,xyzdmxyzcoverage,survey_coverage
MDG,2010-2012,FALSE,CONS,premium,-1.1911411,2017,N,N
MDG,2010-2012,FALSE,CONS,b40,-3.4628041,2011,N,N
MEX,2008-2012,FALSE,INC,premium,1.5131354,2017,N,N
MEX,2008-2012,FALSE,INC,b40,1.7092246,2011,N,N
MEX,2008-2012,FALSE,INC,m50,.25783532,2017,N,N
MEX,2008-2012,FALSE,INC,premium,1.513146,2011,N,N
MEX,2008-2012,FALSE,INC,m50,.25783637,2011,N,N
MEX,2008-2012,FALSE,INC,b40,1.7092259,2017,N,N
MEX,2008-2012,FALSE,INC,tot,.19607855,2011,N,N
MEX,2008-2012,FALSE,INC,tot,.19609041,2017,N,N
MEX,2010-2014,FALSE,INC,m50,-.35604346,2011,N,N
MEX,2010-2014,FALSE,INC,tot,.74140693,2017,N,N
MEX,2010-2014,FALSE,INC,tot,.74140763,2011,N,N
MEX,2010-2014,FALSE,INC,b40,.50507522,2017,N,N
MEX,2010-2014,FALSE,INC,premium,-.23633891,2011,N,N
MEX,2010-2014,FALSE,INC,b40,.50506872,2011,N,N
MEX,2010-2014,FALSE,INC,premium,-.23633172,2017,N,N
MEX,2010-2014,FALSE,INC,m50,-.35604286,2017,N,N
MEX,2016-2020,FALSE,INC,b40,.70140827,2017,N,N
MEX,2016-2020,FALSE,INC,tot,-.68119687,2011,N,N
MEX,2016-2020,FALSE,INC,premium,1.3826084,2011,N,N
MEX,2016-2020,FALSE,INC,m50,.67657356,2017,N,N
MEX,2016-2020,FALSE,INC,premium,1.382606,2017,N,N
MEX,2016-2020,FALSE,INC,b40,.70141155,2011,N,N
MEX,2016-2020,FALSE,INC,m50,.67657292,2011,N,N
MEX,2016-2020,FALSE,INC,tot,-.6811977,2017,N,N
MKD,2009-2014,FALSE,INC,tot,1.9478867,2017,N,N
MKD,2009-2014,FALSE,INC,m50,3.8029352,2017,N,N
MKD,2009-2014,FALSE,INC,premium,4.3826988,2017,N,N
MKD,2009-2014,FALSE,INC,b40,6.3305826,2011,N,N
MKD,2009-2014,FALSE,INC,premium,4.3827087,2011,N,N
MKD,2009-2014,FALSE,INC,m50,3.8029356,2011,N,N
MKD,2009-2014,FALSE,INC,b40,6.3305856,2017,N,N
MKD,2009-2014,FALSE,INC,tot,1.947874,2011,N,N
MKD,2010-2014,FALSE,INC,m50,2.8246,2011,N,N
MKD,2010-2014,FALSE,INC,tot,2.4411519,2011,N,N
MKD,2010-2014,FALSE,INC,b40,7.1024863,2017,N,N
MKD,2010-2014,FALSE,INC,b40,7.1024818,2011,N,N
MKD,2010-2014,FALSE,INC,premium,4.6613358,2017,N,N
MKD,2010-2015,FALSE,INC,m50,3.314064,2011,N,N
MKD,2010-2014,FALSE,INC,premium,4.66133,2011,N,N
MKD,2010-2015,FALSE,INC,premium,3.5337319,2011,N,N
MKD,2010-2015,FALSE,INC,b40,6.4528427,2011,N,N
MKD,2010-2015,FALSE,INC,tot,2.9191108,2011,N,N
MKD,2010-2015,FALSE,INC,tot,2.9191169,2017,N,N
MKD,2010-2015,FALSE,INC,premium,3.5337296,2017,N,N
MKD,2010-2014,FALSE,INC,tot,2.4411504,2017,N,N
MKD,2010-2015,FALSE,INC,m50,3.3140642,2017,N,N
MKD,2010-2015,FALSE,INC,b40,6.4528465,2017,N,N
MKD,2010-2014,FALSE,INC,m50,2.8246003,2017,N,N
MKD,2012-2017,FALSE,INC,premium,2.7467117,2017,N,N
MKD,2012-2017,FALSE,INC,m50,5.7887626,2011,N,N
MKD,2012-2017,FALSE,INC,b40,7.0590989,2017,N,N
MKD,2012-2017,FALSE,INC,premium,2.7467027,2011,N,N
MKD,2012-2017,FALSE,INC,tot,4.3123873,2017,N,N
MKD,2012-2017,FALSE,INC,m50,5.7887664,2017,N,N
MKD,2012-2017,FALSE,INC,b40,7.0591006,2011,N,N
MKD,2012-2017,FALSE,INC,tot,4.312398,2011,N,N
MKD,2013-2018,FALSE,INC,tot,4.9314517,2017,N,N
MKD,2013-2018,FALSE,INC,tot,4.9314394,2011,N,N
MKD,2013-2018,FALSE,INC,m50,6.6257758,2011,N,N
MKD,2013-2018,FALSE,INC,b40,7.0283456,2011,N,N
MKD,2013-2018,FALSE,INC,b40,7.0283466,2017,N,N
MKD,2013-2018,FALSE,INC,premium,2.0969062,2011,N,N
MKD,2013-2018,FALSE,INC,m50,6.6257708,2017,N,N
MKD,2013-2018,FALSE,INC,premium,2.0968949,2017,N,N
MKD,2014-2019,FALSE,INC,b40,6.0931997,2011,N,N
MKD,2014-2019,FALSE,INC,premium,.75565386,2011,N,N
MKD,2014-2019,FALSE,INC,tot,5.3375439,2017,N,N
MKD,2014-2019,FALSE,INC,m50,6.3628778,2011,N,N
MKD,2014-2019,FALSE,INC,premium,.75565577,2017,N,N
MKD,2014-2019,FALSE,INC,tot,5.3375459,2011,N,N
MKD,2014-2019,FALSE,INC,b40,6.0931997,2017,N,N
MKD,2014-2019,FALSE,INC,m50,6.3628802,2017,N,N
MLI,2006-2009,FALSE,CONS,tot,-1.4853922,2017,N,N
MLI,2006-2009,FALSE,CONS,m50,.62272555,2011,N,N
MLI,2006-2009,FALSE,CONS,premium,3.9798751,2011,N,N
MLI,2006-2009,FALSE,CONS,tot,-1.4853992,2011,N,N
MLI,2006-2009,FALSE,CONS,premium,3.9798719,2017,N,N
MLI,2006-2009,FALSE,CONS,b40,2.4944758,2011,N,N
MLI,2006-2009,FALSE,CONS,b40,2.4944796,2017,N,N
MLI,2006-2009,FALSE,CONS,m50,.62272583,2017,N,N
MLT,2009-2014,FALSE,INC,tot,3.6693919,2011,N,N
MLT,2009-2014,FALSE,INC,b40,4.5194888,2011,N,N
MLT,2009-2014,FALSE,INC,m50,3.9711106,2011,N,N
MLT,2009-2014,FALSE,INC,premium,.85009694,2011,N,N
MLT,2009-2014,FALSE,INC,m50,3.9711163,2017,N,N
MLT,2009-2014,FALSE,INC,premium,.85009761,2017,N,N
MLT,2009-2014,FALSE,INC,b40,4.5194922,2017,N,N
MLT,2009-2014,FALSE,INC,tot,3.6693945,2017,N,N
MLT,2010-2015,FALSE,INC,b40,3.5664243,2017,N,N
MLT,2010-2015,FALSE,INC,m50,3.1414611,2011,N,N
MLT,2010-2015,FALSE,INC,tot,3.4785903,2011,N,N
MLT,2010-2015,FALSE,INC,premium,.08782887,2011,N,N
MLT,2010-2015,FALSE,INC,m50,3.1414561,2017,N,N
MLT,2010-2015,FALSE,INC,b40,3.5664191,2011,N,N
MLT,2010-2015,FALSE,INC,premium,.08783392,2017,N,N
MLT,2010-2015,FALSE,INC,tot,3.4785904,2017,N,N
MLT,2012-2017,FALSE,INC,m50,3.9248548,2011,N,N
MLT,2012-2017,FALSE,INC,premium,.05767568,2017,N,N
MLT,2012-2017,FALSE,INC,m50,3.9248548,2017,N,N
MLT,2012-2017,FALSE,INC,premium,.05767941,2011,N,N
MLT,2012-2017,FALSE,INC,b40,3.7962973,2011,N,N
MLT,2012-2017,FALSE,INC,tot,3.7386179,2011,N,N
MLT,2012-2017,FALSE,INC,tot,3.7386191,2017,N,N
MLT,2012-2017,FALSE,INC,b40,3.7962948,2017,N,N
MLT,2013-2018,FALSE,INC,m50,3.2739083,2017,N,N
MLT,2013-2018,FALSE,INC,m50,3.2739108,2011,N,N
MLT,2013-2018,FALSE,INC,b40,3.0232964,2017,N,N
MLT,2013-2018,FALSE,INC,tot,3.1314116,2011,N,N
MLT,2013-2018,FALSE,INC,tot,3.1314143,2017,N,N
MLT,2013-2018,FALSE,INC,premium,-.10811138,2011,N,N
MLT,2013-2018,FALSE,INC,b40,3.0233002,2011,N,N
MLT,2013-2018,FALSE,INC,premium,-.10811789,2017,N,N
MLT,2014-2019,FALSE,INC,premium,-.80458047,2017,N,N
MLT,2014-2019,FALSE,INC,tot,3.73857,2011,N,N
MLT,2014-2019,FALSE,INC,b40,2.9339986,2011,N,N
MLT,2014-2019,FALSE,INC,b40,2.9339919,2017,N,N
MLT,2014-2019,FALSE,INC,m50,2.7348087,2011,N,N
MLT,2014-2019,FALSE,INC,m50,2.7348035,2017,N,N
MLT,2014-2019,FALSE,INC,tot,3.7385724,2017,N,N
MLT,2014-2019,FALSE,INC,premium,-.80457139,2011,N,N
MLT,2015-2020,FALSE,INC,tot,4.4341367,2017,N,N
MLT,2015-2020,FALSE,INC,premium,-1.2231281,2011,N,N
MLT,2015-2020,FALSE,INC,tot,4.4341364,2011,N,N
MLT,2015-2020,FALSE,INC,premium,-1.2231297,2017,N,N
MLT,2015-2020,FALSE,INC,m50,3.9648867,2011,N,N
MLT,2015-2020,FALSE,INC,b40,3.211007,2017,N,N
MLT,2015-2020,FALSE,INC,m50,3.9648824,2017,N,N
MLT,2015-2020,FALSE,INC,b40,3.2110083,2011,N,N
MMR,2015-2017,FALSE,CONS,m50,7.1176243,2011,N,N
MMR,2015-2017,FALSE,CONS,b40,9.4600865,2017,N,N
MMR,2015-2017,FALSE,CONS,premium,8.1818848,2011,N,N
MMR,2015-2017,FALSE,CONS,b40,9.4600916,2011,N,N
MMR,2015-2017,FALSE,CONS,tot,1.2782068,2011,N,N
MMR,2015-2017,FALSE,CONS,tot,1.2782073,2017,N,N
MMR,2015-2017,FALSE,CONS,premium,8.1818791,2017,N,N
MMR,2015-2017,FALSE,CONS,m50,7.117609,2017,N,N
MNE,2006-2011,FALSE,CONS,m50,2.3927822,2011,N,N
MNE,2006-2011,FALSE,CONS,tot,2.4675913,2017,N,N
MNE,2006-2011,FALSE,CONS,premium,-.02656412,2011,N,N
MNE,2006-2011,FALSE,CONS,b40,2.4410203,2011,N,N
MNE,2006-2011,FALSE,CONS,m50,2.3927846,2017,N,N
MNE,2006-2011,FALSE,CONS,b40,2.4410205,2017,N,N
MNE,2006-2011,FALSE,CONS,tot,2.4675844,2011,N,N
MNE,2006-2011,FALSE,CONS,premium,-.02657079,2017,N,N
MNE,2008-2013,FALSE,CONS,m50,-3.9629589,2017,N,N
MNE,2008-2013,FALSE,CONS,b40,-4.8202853,2011,N,N
MNE,2008-2013,FALSE,CONS,tot,-3.5915952,2011,N,N
MNE,2008-2013,FALSE,CONS,m50,-3.9629629,2011,N,N
MNE,2008-2013,FALSE,CONS,b40,-4.8202859,2017,N,N
MNE,2008-2013,FALSE,CONS,tot,-3.5915951,2017,N,N
MNE,2008-2013,FALSE,CONS,premium,-1.2286908,2017,N,N
MNE,2008-2013,FALSE,CONS,premium,-1.2286901,2011,N,N
MNE,2009-2014,FALSE,CONS,tot,-2.2651875,2011,N,N
MNE,2009-2014,FALSE,CONS,premium,-.46321249,2011,N,N
MNE,2009-2014,FALSE,CONS,b40,-2.728395,2017,N,N
MNE,2009-2014,FALSE,CONS,tot,-2.2651844,2017,N,N
MNE,2009-2014,FALSE,CONS,b40,-2.7284,2011,N,N
MNE,2009-2014,FALSE,CONS,m50,-2.4855325,2011,N,N
MNE,2009-2014,FALSE,CONS,m50,-2.4855412,2017,N,N
MNE,2009-2014,FALSE,CONS,premium,-.46321062,2017,N,N
MNE,2012-2016,FALSE,INC,b40,6.3060837,2011,N,N
MNE,2012-2016,FALSE,INC,premium,3.1502318,2011,N,N
MNE,2012-2015,FALSE,INC,m50,2.7021229,2011,N,N
MNE,2012-2016,FALSE,INC,m50,4.2719539,2017,N,N
MNE,2012-2016,FALSE,INC,tot,3.1558518,2011,N,N
MNE,2012-2016,FALSE,INC,m50,4.2719636,2011,N,N
MNE,2012-2016,FALSE,INC,b40,6.3060836,2017,N,N
MNE,2012-2015,FALSE,INC,tot,1.3495085,2017,N,N
MNE,2012-2015,FALSE,INC,tot,1.3494959,2011,N,N
MNE,2012-2015,FALSE,INC,b40,4.7234793,2011,N,N
MNE,2012-2015,FALSE,INC,premium,3.3739834,2011,N,N
MNE,2012-2016,FALSE,INC,tot,3.1558498,2017,N,N
MNE,2012-2016,FALSE,INC,premium,3.1502338,2017,N,N
MNE,2012-2015,FALSE,INC,premium,3.3739719,2017,N,N
MNE,2012-2015,FALSE,INC,m50,2.7021141,2017,N,N
MNE,2012-2015,FALSE,INC,b40,4.7234804,2017,N,N
MNE,2013-2018,FALSE,INC,tot,1.8953242,2017,N,N
MNE,2013-2018,FALSE,INC,b40,3.4292091,2017,N,N
MNE,2013-2018,FALSE,INC,premium,1.5338849,2017,N,N
MNE,2013-2018,FALSE,INC,b40,3.4292073,2011,N,N
MNE,2013-2018,FALSE,INC,tot,1.8953253,2011,N,N
MNE,2013-2018,FALSE,INC,m50,3.1195011,2017,N,N
MNE,2013-2018,FALSE,INC,m50,3.1194999,2011,N,N
MNE,2013-2018,FALSE,INC,premium,1.533882,2011,N,N
MNG,2010-2014,FALSE,CONS,b40,8.1671114,2017,N,N
MNG,2010-2016,FALSE,CONS,m50,1.7262392,2017,N,N
MNG,2010-2014,FALSE,CONS,m50,7.542995,2011,N,N
MNG,2010-2016,FALSE,CONS,b40,1.9217088,2011,N,N
MNG,2010-2016,FALSE,CONS,tot,1.4884241,2017,N,N
MNG,2010-2016,FALSE,CONS,premium,.43328738,2011,N,N
MNG,2010-2016,FALSE,CONS,m50,1.7262385,2011,N,N
MNG,2010-2014,FALSE,CONS,tot,7.1935129,2011,N,N
MNG,2010-2014,FALSE,CONS,m50,7.542996,2017,N,N
MNG,2010-2016,FALSE,CONS,tot,1.4884214,2011,N,N
MNG,2010-2016,FALSE,CONS,b40,1.9217087,2017,N,N
MNG,2010-2014,FALSE,CONS,tot,7.1935144,2017,N,N
MNG,2010-2016,FALSE,CONS,premium,.43328459,2017,N,N
MNG,2010-2014,FALSE,CONS,premium,.97359657,2011,N,N
MNG,2010-2014,FALSE,CONS,premium,.97359706,2017,N,N
MNG,2010-2014,FALSE,CONS,b40,8.1671095,2011,N,N
MNG,2011-2018,FALSE,CONS,tot,.77378717,2017,N,N
MNG,2011-2016,FALSE,CONS,tot,-.14660089,2011,N,N
MNG,2011-2016,FALSE,CONS,premium,.71049796,2017,N,N
MNG,2011-2018,FALSE,CONS,m50,1.1244942,2017,N,N
MNG,2011-2016,FALSE,CONS,m50,.58254199,2017,N,N
MNG,2011-2018,FALSE,CONS,premium,.33445066,2011,N,N
MNG,2011-2018,FALSE,CONS,premium,.33444739,2017,N,N
MNG,2011-2016,FALSE,CONS,premium,.7105035,2011,N,N
MNG,2011-2018,FALSE,CONS,b40,1.108237,2011,N,N
MNG,2011-2016,FALSE,CONS,b40,.56390262,2011,N,N
MNG,2011-2018,FALSE,CONS,b40,1.1082346,2017,N,N
MNG,2011-2016,FALSE,CONS,b40,.56389878,2017,N,N
MNG,2011-2018,FALSE,CONS,m50,1.1244947,2011,N,N
MNG,2011-2016,FALSE,CONS,tot,-.14659918,2017,N,N
MNG,2011-2016,FALSE,CONS,m50,.58254397,2011,N,N
MNG,2011-2018,FALSE,CONS,tot,.77378637,2011,N,N
MNG,2014-2018,FALSE,CONS,premium,-.55200601,2011,N,N
MNG,2014-2018,FALSE,CONS,b40,-3.6994841,2011,N,N
MNG,2014-2018,FALSE,CONS,m50,-3.4143248,2011,N,N
MNG,2014-2018,FALSE,CONS,premium,-.55200965,2017,N,N
MNG,2014-2018,FALSE,CONS,tot,-3.1474781,2011,N,N
MNG,2014-2018,FALSE,CONS,m50,-3.4143232,2017,N,N
MNG,2014-2018,FALSE,CONS,b40,-3.6994857,2017,N,N
MNG,2014-2018,FALSE,CONS,tot,-3.1474761,2017,N,N
MNG,2016-2018,FALSE,CONS,tot,3.1120412,2011,N,N
MNG,2016-2018,FALSE,CONS,b40,2.4819984,2011,N,N
MNG,2016-2018,FALSE,CONS,tot,3.1120398,2017,N,N
MNG,2016-2018,FALSE,CONS,b40,2.4819994,2017,N,N
MNG,2016-2018,FALSE,CONS,m50,2.4921845,2017,N,N
MNG,2016-2018,FALSE,CONS,m50,2.4921811,2011,N,N
MNG,2016-2018,FALSE,CONS,premium,-.63004279,2011,N,N
MNG,2016-2018,FALSE,CONS,premium,-.63004039,2017,N,N
MOZ,2002-2008,FALSE,CONS,b40,2.9886619,2017,N,N
MOZ,2002-2008,FALSE,CONS,b40,2.9886606,2011,N,N
MOZ,2002-2008,FALSE,CONS,tot,3.0014197,2017,N,N
MOZ,2002-2008,FALSE,CONS,m50,3.8604345,2011,N,N
MOZ,2002-2008,FALSE,CONS,premium,-.01276064,2011,N,N
MOZ,2002-2008,FALSE,CONS,tot,3.0014212,2011,N,N
MOZ,2002-2008,FALSE,CONS,m50,3.8604303,2017,N,N
MOZ,2002-2008,FALSE,CONS,premium,-.01275778,2017,N,N
MOZ,2008-2014,FALSE,CONS,b40,1.5229238,2011,N,N
MOZ,2008-2014,FALSE,CONS,b40,1.522925,2017,N,N
MOZ,2008-2014,FALSE,CONS,tot,5.3569722,2011,N,N
MOZ,2008-2014,FALSE,CONS,m50,1.7586426,2011,N,N
MOZ,2008-2014,FALSE,CONS,m50,1.7586337,2017,N,N
MOZ,2008-2014,FALSE,CONS,premium,-3.8340485,2017,N,N
MOZ,2008-2014,FALSE,CONS,premium,-3.8340484,2011,N,N
MOZ,2008-2014,FALSE,CONS,tot,5.3569735,2017,N,N
MOZ,2014-2019,FALSE,CONS,m50,-3.7945872,2017,N,N
MOZ,2014-2019,FALSE,CONS,tot,-5.5126343,2011,N,N
MOZ,2014-2019,FALSE,CONS,b40,-4.2546395,2011,N,N
MOZ,2014-2019,FALSE,CONS,m50,-3.7945771,2011,N,N
MOZ,2014-2019,FALSE,CONS,tot,-5.5126373,2017,N,N
MOZ,2014-2019,FALSE,CONS,b40,-4.2546426,2017,N,N
MOZ,2014-2019,FALSE,CONS,premium,1.2579947,2017,N,N
MOZ,2014-2019,FALSE,CONS,premium,1.2579948,2011,N,N
MRT,2008-2014,FALSE,CONS,b40,3.3547466,2011,N,N
MRT,2008-2014,FALSE,CONS,tot,1.5622767,2017,N,N
MRT,2008-2014,FALSE,CONS,m50,2.1001854,2011,N,N
MRT,2008-2014,FALSE,CONS,premium,1.7924659,2011,N,N
MRT,2008-2014,FALSE,CONS,tot,1.5622807,2011,N,N
MRT,2008-2014,FALSE,CONS,premium,1.7924709,2017,N,N
MRT,2008-2014,FALSE,CONS,b40,3.3547475,2017,N,N
MRT,2008-2014,FALSE,CONS,m50,2.1001816,2017,N,N
MUS,2006-2012,FALSE,CONS,b40,1.234109,2011,N,N
MUS,2006-2012,FALSE,CONS,tot,2.3202896,2011,N,N
MUS,2006-2012,FALSE,CONS,b40,1.2341085,2017,N,N
MUS,2006-2012,FALSE,CONS,m50,1.6527559,2017,N,N
MUS,2006-2012,FALSE,CONS,tot,2.3203043,2017,N,N
MUS,2006-2012,FALSE,CONS,premium,-1.0861958,2017,N,N
MUS,2006-2012,FALSE,CONS,m50,1.6527685,2011,N,N
MUS,2006-2012,FALSE,CONS,premium,-1.0861806,2011,N,N
MUS,2012-2017,FALSE,CONS,b40,2.713539,2017,N,N
MUS,2012-2017,FALSE,CONS,tot,2.015202,2011,N,N
MUS,2012-2017,FALSE,CONS,premium,.69833612,2011,N,N
MUS,2012-2017,FALSE,CONS,b40,2.7135382,2011,N,N
MUS,2012-2017,FALSE,CONS,tot,2.015185,2017,N,N
MUS,2012-2017,FALSE,CONS,premium,.69835399,2017,N,N
MUS,2012-2017,FALSE,CONS,m50,2.5558416,2017,N,N
MUS,2012-2017,FALSE,CONS,m50,2.5558343,2011,N,N
MWI,2004-2010,FALSE,CONS,m50,-.72699058,2017,N,N
MWI,2004-2010,FALSE,CONS,m50,-.72698885,2011,N,N
MWI,2004-2010,FALSE,CONS,tot,.64232594,2011,N,N
MWI,2004-2010,FALSE,CONS,tot,.64232669,2017,N,N
MWI,2004-2010,FALSE,CONS,premium,-2.8494986,2017,N,N
MWI,2004-2010,FALSE,CONS,premium,-2.8494981,2011,N,N
MWI,2004-2010,FALSE,CONS,b40,-2.2071719,2017,N,N
MWI,2004-2010,FALSE,CONS,b40,-2.2071722,2011,N,N
MWI,2010-2016,FALSE,CONS,m50,1.3996036,2011,N,N
MWI,2010-2016,FALSE,CONS,tot,1.5689793,2017,N,N
MWI,2010-2016,FALSE,CONS,premium,1.4827488,2017,N,N
MWI,2010-2016,FALSE,CONS,tot,1.5689795,2011,N,N
MWI,2010-2016,FALSE,CONS,m50,1.399612,2017,N,N
MWI,2010-2016,FALSE,CONS,premium,1.4827492,2011,N,N
MWI,2010-2016,FALSE,CONS,b40,3.0517281,2017,N,N
MWI,2010-2016,FALSE,CONS,b40,3.0517287,2011,N,N
MWI,2016-2019,FALSE,CONS,m50,-2.3959745,2017,N,N
MWI,2016-2019,FALSE,CONS,premium,3.1510541,2011,N,N
MWI,2016-2019,FALSE,CONS,m50,-2.3959811,2011,N,N
MWI,2016-2019,FALSE,CONS,tot,-6.1074398,2017,N,N
MWI,2016-2019,FALSE,CONS,b40,-2.9563959,2011,N,N
MWI,2016-2019,FALSE,CONS,tot,-6.10745,2011,N,N
MWI,2016-2019,FALSE,CONS,b40,-2.9563873,2017,N,N
MWI,2016-2019,FALSE,CONS,premium,3.1510525,2017,N,N
MYS,2011-2015,FALSE,INC,b40,7.0116699,2017,N,N
MYS,2011-2015,FALSE,INC,b40,7.0116799,2011,N,N
MYS,2011-2015,FALSE,INC,tot,4.9743378,2011,N,N
MYS,2011-2015,FALSE,INC,premium,2.0373421,2011,N,N
MYS,2011-2015,FALSE,INC,m50,6.0232645,2017,N,N
MYS,2011-2015,FALSE,INC,m50,6.0232546,2011,N,N
MYS,2011-2015,FALSE,INC,premium,2.0373346,2017,N,N
MYS,2011-2015,FALSE,INC,tot,4.9743354,2017,N,N
MYS,2015-2018,FALSE,INC,tot,4.3971135,2011,N,N
MYS,2015-2018,FALSE,INC,premium,-.34969443,2011,N,N
MYS,2015-2018,FALSE,INC,premium,-.34968352,2017,N,N
MYS,2015-2018,FALSE,INC,m50,4.4884797,2011,N,N
MYS,2015-2018,FALSE,INC,m50,4.4884656,2017,N,N
MYS,2015-2018,FALSE,INC,b40,4.0474191,2011,N,N
MYS,2015-2018,FALSE,INC,b40,4.0474304,2017,N,N
MYS,2015-2018,FALSE,INC,tot,4.3971139,2017,N,N
NAM,2003-2009,FALSE,CONS,b40,3.2522612,2017,N,N
NAM,2003-2009,FALSE,CONS,m50,3.3731105,2011,N,N
NAM,2003-2009,FALSE,CONS,tot,1.9766848,2011,N,N
NAM,2003-2009,FALSE,CONS,b40,3.2522552,2011,N,N
NAM,2003-2009,FALSE,CONS,premium,1.2755772,2017,N,N
NAM,2003-2009,FALSE,CONS,m50,3.3731142,2017,N,N
NAM,2003-2009,FALSE,CONS,tot,1.976684,2017,N,N
NAM,2003-2009,FALSE,CONS,premium,1.2755704,2011,N,N
NAM,2009-2015,FALSE,CONS,tot,6.6430855,2011,N,N
NAM,2009-2015,FALSE,CONS,premium,-.90823793,2011,N,N
NAM,2009-2015,FALSE,CONS,b40,5.7348439,2017,N,N
NAM,2009-2015,FALSE,CONS,m50,8.6676636,2017,N,N
NAM,2009-2015,FALSE,CONS,m50,8.6676655,2011,N,N
NAM,2009-2015,FALSE,CONS,tot,6.6430791,2017,N,N
NAM,2009-2015,FALSE,CONS,b40,5.7348475,2011,N,N
NAM,2009-2015,FALSE,CONS,premium,-.90823515,2017,N,N
NER,2007-2014,FALSE,CONS,b40,5.8312968,2017,N,N
NER,2007-2014,FALSE,CONS,tot,5.42418,2011,N,N
NER,2007-2014,FALSE,CONS,m50,6.6016963,2017,N,N
NER,2007-2014,FALSE,CONS,b40,5.8312969,2011,N,N
NER,2007-2014,FALSE,CONS,m50,6.6016936,2011,N,N
NER,2007-2014,FALSE,CONS,premium,.40711689,2011,N,N
NER,2007-2014,FALSE,CONS,premium,.40711642,2017,N,N
NER,2007-2014,FALSE,CONS,tot,5.4241804,2017,N,N
NER,2011-2014,FALSE,CONS,tot,3.2609918,2011,N,N
NER,2011-2014,FALSE,CONS,m50,2.4856,2011,N,N
NER,2011-2014,FALSE,CONS,premium,-3.3170668,2011,N,N
NER,2011-2014,FALSE,CONS,premium,-3.3170888,2017,N,N
NER,2011-2014,FALSE,CONS,tot,3.2610011,2017,N,N
NER,2011-2014,FALSE,CONS,b40,-.05608764,2017,N,N
NER,2011-2014,FALSE,CONS,b40,-.05607501,2011,N,N
NER,2011-2014,FALSE,CONS,m50,2.4856012,2017,N,N
NIC,2005-2009,FALSE,INC,tot,-.61850788,2011,N,N
NIC,2005-2009,FALSE,INC,m50,1.9192859,2017,N,N
NIC,2005-2009,FALSE,INC,tot,-.61850757,2017,N,N
NIC,2005-2009,FALSE,INC,premium,2.815907,2011,N,N
NIC,2005-2009,FALSE,INC,b40,2.1974023,2017,N,N
NIC,2005-2009,FALSE,INC,premium,2.8159099,2017,N,N
NIC,2005-2009,FALSE,INC,m50,1.919289,2011,N,N
NIC,2005-2009,FALSE,INC,b40,2.1973992,2011,N,N
NIC,2009-2014,FALSE,INC,b40,5.6398131,2011,N,N
NIC,2009-2014,FALSE,INC,premium,-.88160937,2017,N,N
NIC,2009-2014,FALSE,INC,b40,5.6398064,2017,N,N
NIC,2009-2014,FALSE,INC,tot,6.5214157,2017,N,N
NIC,2009-2014,FALSE,INC,premium,-.88160341,2011,N,N
NIC,2009-2014,FALSE,INC,m50,6.1974621,2011,N,N
NIC,2009-2014,FALSE,INC,m50,6.1974627,2017,N,N
NIC,2009-2014,FALSE,INC,tot,6.5214165,2011,N,N
NLD,2007-2012,FALSE,INC,b40,-.00917022,2017,N,N
NLD,2007-2012,FALSE,INC,b40,-.00916939,2011,N,N
NLD,2007-2012,FALSE,INC,premium,.97917993,2011,N,N
NLD,2007-2012,FALSE,INC,m50,-.44813997,2011,N,N
NLD,2007-2012,FALSE,INC,tot,-.98834932,2011,N,N
NLD,2007-2012,FALSE,INC,tot,-.9883472,2017,N,N
NLD,2007-2012,FALSE,INC,m50,-.44813853,2017,N,N
NLD,2007-2012,FALSE,INC,premium,.97917698,2017,N,N
NLD,2009-2014,FALSE,INC,tot,-.76565769,2017,N,N
NLD,2009-2014,FALSE,INC,tot,-.76566088,2011,N,N
NLD,2009-2014,FALSE,INC,b40,-.72329789,2011,N,N
NLD,2009-2014,FALSE,INC,m50,-1.0788363,2011,N,N
NLD,2009-2014,FALSE,INC,premium,.04236299,2011,N,N
NLD,2009-2014,FALSE,INC,m50,-1.078836,2017,N,N
NLD,2009-2014,FALSE,INC,premium,.04236388,2017,N,N
NLD,2009-2014,FALSE,INC,b40,-.72329381,2017,N,N
NLD,2010-2015,FALSE,INC,b40,.95012647,2017,N,N
NLD,2010-2015,FALSE,INC,m50,.35349924,2017,N,N
NLD,2010-2015,FALSE,INC,premium,.29476303,2011,N,N
NLD,2010-2015,FALSE,INC,m50,.35350236,2011,N,N
NLD,2010-2015,FALSE,INC,tot,.65536762,2017,N,N
NLD,2010-2015,FALSE,INC,tot,.65536839,2011,N,N
NLD,2010-2015,FALSE,INC,premium,.29475885,2017,N,N
NLD,2010-2015,FALSE,INC,b40,.95013142,2011,N,N
NLD,2012-2017,FALSE,INC,m50,1.7349406,2011,N,N
NLD,2012-2017,FALSE,INC,m50,1.73494,2017,N,N
NLD,2012-2017,FALSE,INC,b40,1.5268195,2017,N,N
NLD,2012-2017,FALSE,INC,tot,1.892993,2011,N,N
NLD,2012-2017,FALSE,INC,premium,-.36617446,2011,N,N
NLD,2012-2017,FALSE,INC,tot,1.8929946,2017,N,N
NLD,2012-2017,FALSE,INC,premium,-.36617508,2017,N,N
NLD,2012-2017,FALSE,INC,b40,1.5268185,2011,N,N
NLD,2013-2018,FALSE,INC,b40,2.6659718,2011,N,N
